Name,Title,Header,TechRoot
DeleteUrlCacheGroup,DeleteUrlCacheGroup,wininet.h,wininet
DetectAutoProxyUrl,DetectAutoProxyUrl,wininet.h,wininet
FindCloseUrlCache,FindCloseUrlCache,wininet.h,wininet
FindFirstUrlCacheEntryA,FindFirstUrlCacheEntryA,wininet.h,wininet
FindFirstUrlCacheEntryExA,FindFirstUrlCacheEntryExA,wininet.h,wininet
FindFirstUrlCacheEntryExW,FindFirstUrlCacheEntryExW,wininet.h,wininet
FindFirstUrlCacheEntryW,FindFirstUrlCacheEntryW,wininet.h,wininet
FindFirstUrlCacheGroup,FindFirstUrlCacheGroup,wininet.h,wininet
FindNextUrlCacheEntryA,FindNextUrlCacheEntryA,wininet.h,wininet
FindNextUrlCacheEntryExA,FindNextUrlCacheEntryExA,wininet.h,wininet
FindNextUrlCacheEntryExW,FindNextUrlCacheEntryExW,wininet.h,wininet
FindNextUrlCacheEntryW,FindNextUrlCacheEntryW,wininet.h,wininet
FindNextUrlCacheGroup,FindNextUrlCacheGroup,wininet.h,wininet
FtpCommandA,FtpCommandA,wininet.h,wininet
FtpCommandW,FtpCommandW,wininet.h,wininet
FtpCreateDirectoryA,FtpCreateDirectoryA,wininet.h,wininet
FtpCreateDirectoryW,FtpCreateDirectoryW,wininet.h,wininet
FtpDeleteFileA,FtpDeleteFileA,wininet.h,wininet
FtpDeleteFileW,FtpDeleteFileW,wininet.h,wininet
FtpFindFirstFileA,FtpFindFirstFileA,wininet.h,wininet
FtpFindFirstFileW,FtpFindFirstFileW,wininet.h,wininet
FtpGetCurrentDirectoryA,FtpGetCurrentDirectoryA,wininet.h,wininet
FtpGetCurrentDirectoryW,FtpGetCurrentDirectoryW,wininet.h,wininet
FtpGetFileA,FtpGetFileA,wininet.h,wininet
FtpGetFileSize,FtpGetFileSize,wininet.h,wininet
FtpGetFileW,FtpGetFileW,wininet.h,wininet
FtpOpenFileA,FtpOpenFileA,wininet.h,wininet
FtpOpenFileW,FtpOpenFileW,wininet.h,wininet
FtpPutFileA,FtpPutFileA,wininet.h,wininet
FtpPutFileW,FtpPutFileW,wininet.h,wininet
FtpRemoveDirectoryA,FtpRemoveDirectoryA,wininet.h,wininet
FtpRemoveDirectoryW,FtpRemoveDirectoryW,wininet.h,wininet
FtpRenameFileA,FtpRenameFileA,wininet.h,wininet
FtpRenameFileW,FtpRenameFileW,wininet.h,wininet
FtpSetCurrentDirectoryA,FtpSetCurrentDirectoryA,wininet.h,wininet
FtpSetCurrentDirectoryW,FtpSetCurrentDirectoryW,wininet.h,wininet
GetUrlCacheEntryInfoA,GetUrlCacheEntryInfoA,wininet.h,wininet
GetUrlCacheEntryInfoExA,GetUrlCacheEntryInfoExA,wininet.h,wininet
GetUrlCacheEntryInfoExW,GetUrlCacheEntryInfoExW,wininet.h,wininet
GetUrlCacheEntryInfoW,GetUrlCacheEntryInfoW,wininet.h,wininet
GetUrlCacheGroupAttributeA,GetUrlCacheGroupAttributeA,wininet.h,wininet
GetUrlCacheGroupAttributeW,GetUrlCacheGroupAttributeW,wininet.h,wininet
GopherCreateLocatorA,GopherCreateLocatorA,wininet.h,wininet
GopherCreateLocatorW,GopherCreateLocatorW,wininet.h,wininet
GopherFindFirstFileA,GopherFindFirstFileA,wininet.h,wininet
GopherFindFirstFileW,GopherFindFirstFileW,wininet.h,wininet
GopherGetAttributeA,GopherGetAttributeA,wininet.h,wininet
GopherGetAttributeW,GopherGetAttributeW,wininet.h,wininet
GopherGetLocatorTypeA,GopherGetLocatorTypeA,wininet.h,wininet
GopherGetLocatorTypeW,GopherGetLocatorTypeW,wininet.h,wininet
GopherOpenFileA,GopherOpenFileA,wininet.h,wininet
GopherOpenFileW,GopherOpenFileW,wininet.h,wininet
HttpAddRequestHeadersA,HttpAddRequestHeadersA,wininet.h,wininet
HttpAddRequestHeadersW,HttpAddRequestHeadersW,wininet.h,wininet
HttpEndRequestA,HttpEndRequestA,wininet.h,wininet
HttpEndRequestW,HttpEndRequestW,wininet.h,wininet
HttpOpenRequestA,HttpOpenRequestA,wininet.h,wininet
HttpOpenRequestW,HttpOpenRequestW,wininet.h,wininet
HttpQueryInfoA,HttpQueryInfoA,wininet.h,wininet
HttpQueryInfoW,HttpQueryInfoW,wininet.h,wininet
HttpSendRequestA,HttpSendRequestA,wininet.h,wininet
HttpSendRequestExA,HttpSendRequestExA,wininet.h,wininet
HttpSendRequestExW,HttpSendRequestExW,wininet.h,wininet
HttpSendRequestW,HttpSendRequestW,wininet.h,wininet
InternetAttemptConnect,InternetAttemptConnect,wininet.h,wininet
InternetAutodial,InternetAutodial,wininet.h,wininet
InternetAutodialHangup,InternetAutodialHangup,wininet.h,wininet
InternetCanonicalizeUrlA,InternetCanonicalizeUrlA,wininet.h,wininet
InternetCanonicalizeUrlW,InternetCanonicalizeUrlW,wininet.h,wininet
InternetCheckConnectionA,InternetCheckConnectionA,wininet.h,wininet
InternetCheckConnectionW,InternetCheckConnectionW,wininet.h,wininet
InternetClearAllPerSiteCookieDecisions,InternetClearAllPerSiteCookieDecisions,wininet.h,wininet
InternetCloseHandle,InternetCloseHandle,wininet.h,wininet
InternetCombineUrlA,InternetCombineUrlA,wininet.h,wininet
InternetCombineUrlW,InternetCombineUrlW,wininet.h,wininet
InternetConfirmZoneCrossing,InternetConfirmZoneCrossing,wininet.h,wininet
InternetConfirmZoneCrossingA,InternetConfirmZoneCrossingA,wininet.h,wininet
InternetConfirmZoneCrossingW,InternetConfirmZoneCrossingW,wininet.h,wininet
InternetConnectA,InternetConnectA,wininet.h,wininet
InternetConnectW,InternetConnectW,wininet.h,wininet
InternetCrackUrlA,InternetCrackUrlA,wininet.h,wininet
InternetCrackUrlW,InternetCrackUrlW,wininet.h,wininet
InternetCreateUrlA,InternetCreateUrlA,wininet.h,wininet
InternetCreateUrlW,InternetCreateUrlW,wininet.h,wininet
InternetDial,InternetDial,wininet.h,wininet
InternetDialA,InternetDialA,wininet.h,wininet
InternetDialW,InternetDialW,wininet.h,wininet
InternetEnumPerSiteCookieDecisionA,InternetEnumPerSiteCookieDecisionA,wininet.h,wininet
InternetEnumPerSiteCookieDecisionW,InternetEnumPerSiteCookieDecisionW,wininet.h,wininet
InternetErrorDlg,InternetErrorDlg,wininet.h,wininet
InternetFindNextFileA,InternetFindNextFileA,wininet.h,wininet
InternetFindNextFileW,InternetFindNextFileW,wininet.h,wininet
InternetGetConnectedState,InternetGetConnectedState,wininet.h,wininet
InternetGetConnectedStateEx,InternetGetConnectedStateEx,wininet.h,wininet
InternetGetConnectedStateExA,InternetGetConnectedStateExA,wininet.h,wininet
InternetGetConnectedStateExW,InternetGetConnectedStateExW,wininet.h,wininet
InternetGetCookieA,InternetGetCookieA,wininet.h,wininet
InternetGetCookieExA,InternetGetCookieExA,wininet.h,wininet
InternetGetCookieExW,InternetGetCookieExW,wininet.h,wininet
InternetGetCookieW,InternetGetCookieW,wininet.h,wininet
InternetGetLastResponseInfoA,InternetGetLastResponseInfoA,wininet.h,wininet
InternetGetLastResponseInfoW,InternetGetLastResponseInfoW,wininet.h,wininet
InternetGetPerSiteCookieDecisionA,InternetGetPerSiteCookieDecisionA,wininet.h,wininet
InternetGetPerSiteCookieDecisionW,InternetGetPerSiteCookieDecisionW,wininet.h,wininet
InternetGoOnline,InternetGoOnline,wininet.h,wininet
InternetGoOnlineA,InternetGoOnlineA,wininet.h,wininet
InternetGoOnlineW,InternetGoOnlineW,wininet.h,wininet
InternetHangUp,InternetHangUp,wininet.h,wininet
InternetInitializeAutoProxyDll,InternetInitializeAutoProxyDll,wininet.h,wininet
InternetLockRequestFile,InternetLockRequestFile,wininet.h,wininet
InternetOpenA,InternetOpenA,wininet.h,wininet
InternetOpenUrlA,InternetOpenUrlA,wininet.h,wininet
InternetOpenUrlW,InternetOpenUrlW,wininet.h,wininet
InternetOpenW,InternetOpenW,wininet.h,wininet
InternetQueryDataAvailable,InternetQueryDataAvailable,wininet.h,wininet
InternetQueryOptionA,InternetQueryOptionA,wininet.h,wininet
InternetQueryOptionW,InternetQueryOptionW,wininet.h,wininet
InternetReadFile,InternetReadFile,wininet.h,wininet
InternetReadFileExA,InternetReadFileExA,wininet.h,wininet
InternetReadFileExW,InternetReadFileExW,wininet.h,wininet
InternetSetCookieA,InternetSetCookieA,wininet.h,wininet
InternetSetCookieExA,InternetSetCookieExA,wininet.h,wininet
InternetSetCookieExW,InternetSetCookieExW,wininet.h,wininet
InternetSetCookieW,InternetSetCookieW,wininet.h,wininet
InternetSetDialState,InternetSetDialState,wininet.h,wininet
InternetSetDialStateA,InternetSetDialStateA,wininet.h,wininet
InternetSetDialStateW,InternetSetDialStateW,wininet.h,wininet
InternetSetFilePointer,InternetSetFilePointer,wininet.h,wininet
InternetSetOptionA,InternetSetOptionA,wininet.h,wininet
InternetSetOptionExA,InternetSetOptionExA,wininet.h,wininet
InternetSetOptionExW,InternetSetOptionExW,wininet.h,wininet
InternetSetOptionW,InternetSetOptionW,wininet.h,wininet
InternetSetPerSiteCookieDecisionA,InternetSetPerSiteCookieDecisionA,wininet.h,wininet
InternetSetPerSiteCookieDecisionW,InternetSetPerSiteCookieDecisionW,wininet.h,wininet
InternetSetStatusCallback,InternetSetStatusCallback,wininet.h,wininet
InternetTimeFromSystemTime,InternetTimeFromSystemTime,wininet.h,wininet
InternetTimeFromSystemTimeA,InternetTimeFromSystemTimeA,wininet.h,wininet
InternetTimeFromSystemTimeW,InternetTimeFromSystemTimeW,wininet.h,wininet
InternetTimeToSystemTime,InternetTimeToSystemTime,wininet.h,wininet
InternetTimeToSystemTimeA,InternetTimeToSystemTimeA,wininet.h,wininet
InternetTimeToSystemTimeW,InternetTimeToSystemTimeW,wininet.h,wininet
InternetUnlockRequestFile,InternetUnlockRequestFile,wininet.h,wininet
InternetWriteFile,InternetWriteFile,wininet.h,wininet
PrivacyGetZonePreferenceW,PrivacyGetZonePreferenceW,wininet.h,wininet
PrivacySetZonePreferenceW,PrivacySetZonePreferenceW,wininet.h,wininet
ReadUrlCacheEntryStream,ReadUrlCacheEntryStream,wininet.h,wininet
ResumeSuspendedDownload,ResumeSuspendedDownload,wininet.h,wininet
RetrieveUrlCacheEntryFileA,RetrieveUrlCacheEntryFileA,wininet.h,wininet
RetrieveUrlCacheEntryFileW,RetrieveUrlCacheEntryFileW,wininet.h,wininet
RetrieveUrlCacheEntryStreamA,RetrieveUrlCacheEntryStreamA,wininet.h,wininet
RetrieveUrlCacheEntryStreamW,RetrieveUrlCacheEntryStreamW,wininet.h,wininet
SetUrlCacheEntryGroup,SetUrlCacheEntryGroup,wininet.h,wininet
SetUrlCacheEntryGroupA,SetUrlCacheEntryGroupA,wininet.h,wininet
SetUrlCacheEntryGroupW,SetUrlCacheEntryGroupW,wininet.h,wininet
SetUrlCacheEntryInfoA,SetUrlCacheEntryInfoA,wininet.h,wininet
SetUrlCacheEntryInfoW,SetUrlCacheEntryInfoW,wininet.h,wininet
SetUrlCacheGroupAttributeA,SetUrlCacheGroupAttributeA,wininet.h,wininet
SetUrlCacheGroupAttributeW,SetUrlCacheGroupAttributeW,wininet.h,wininet
UnlockUrlCacheEntryFile,UnlockUrlCacheEntryFile,wininet.h,wininet
UnlockUrlCacheEntryFileA,UnlockUrlCacheEntryFileA,wininet.h,wininet
UnlockUrlCacheEntryFileW,UnlockUrlCacheEntryFileW,wininet.h,wininet
UnlockUrlCacheEntryStream,UnlockUrlCacheEntryStream,wininet.h,wininet
__unnamed_struct_39,AUTO_PROXY_SCRIPT_BUFFER,wininet.h,wininet
AutoProxyHelperFunctions,AutoProxyHelperFunctions,wininet.h,wininet
AutoProxyHelperVtbl,AutoProxyHelperVtbl,wininet.h,wininet
__unnamed_struct_36,GOPHER_ATTRIBUTE_TYPE,wininet.h,wininet
__unnamed_struct_17,GOPHER_FIND_DATAA,wininet.h,wininet
__unnamed_struct_18,GOPHER_FIND_DATAW,wininet.h,wininet
__unnamed_struct_8,HTTP_VERSION_INFO,wininet.h,wininet
__unnamed_struct_0,INTERNET_ASYNC_RESULT,wininet.h,wininet
__unnamed_struct_38,INTERNET_AUTH_NOTIFY_DATA,wininet.h,wininet
_INTERNET_BUFFERSA,INTERNET_BUFFERSA,wininet.h,wininet
_INTERNET_BUFFERSW,INTERNET_BUFFERSW,wininet.h,wininet
_INTERNET_CACHE_ENTRY_INFOA,INTERNET_CACHE_ENTRY_INFOA,wininet.h,wininet
_INTERNET_CACHE_ENTRY_INFOW,INTERNET_CACHE_ENTRY_INFOW,wininet.h,wininet
_INTERNET_CACHE_GROUP_INFOA,INTERNET_CACHE_GROUP_INFOA,wininet.h,wininet
_INTERNET_CACHE_GROUP_INFOW,INTERNET_CACHE_GROUP_INFOW,wininet.h,wininet
_INTERNET_CACHE_TIMESTAMPS,INTERNET_CACHE_TIMESTAMPS,wininet.h,wininet
__unnamed_struct_12,INTERNET_CERTIFICATE_INFO,wininet.h,wininet
__unnamed_struct_9,INTERNET_CONNECTED_INFO,wininet.h,wininet
__unnamed_struct_1,INTERNET_DIAGNOSTIC_SOCKET_INFO,wininet.h,wininet
__unnamed_struct_5,INTERNET_PER_CONN_OPTION_LISTA,wininet.h,wininet
__unnamed_struct_6,INTERNET_PER_CONN_OPTION_LISTW,wininet.h,wininet
__unnamed_struct_3,INTERNET_PER_CONN_OPTIONA,wininet.h,wininet
__unnamed_struct_4,INTERNET_PER_CONN_OPTIONW,wininet.h,wininet
__unnamed_struct_2,INTERNET_PROXY_INFO,wininet.h,wininet
__unnamed_struct_7,INTERNET_VERSION_INFO,wininet.h,wininet
__unnamed_struct_15,InternetCookieHistory,wininet.h,wininet
__unnamed_struct_10,URL_COMPONENTSA,wininet.h,wininet
__unnamed_struct_11,URL_COMPONENTSW,wininet.h,wininet
CreateMD5SSOHash,CreateMD5SSOHash,winineti.h,wininet
CreateUrlCacheContainerA,CreateUrlCacheContainerA,winineti.h,wininet
CreateUrlCacheContainerW,CreateUrlCacheContainerW,winineti.h,wininet
DeleteUrlCacheContainerA,DeleteUrlCacheContainerA,winineti.h,wininet
DeleteUrlCacheContainerW,DeleteUrlCacheContainerW,winineti.h,wininet
DetectAutoProxyUrl,DetectAutoProxyUrl,winineti.h,wininet
FreeUrlCacheSpaceA,FreeUrlCacheSpaceA,winineti.h,wininet
FreeUrlCacheSpaceW,FreeUrlCacheSpaceW,winineti.h,wininet
GetUrlCacheConfigInfoA,GetUrlCacheConfigInfoA,winineti.h,wininet
GetUrlCacheConfigInfoW,GetUrlCacheConfigInfoW,winineti.h,wininet
InternetAutodial,InternetAutodial,winineti.h,wininet
InternetAutodialHangup,InternetAutodialHangup,winineti.h,wininet
InternetDial,InternetDial,winineti.h,wininet
InternetDialA,InternetDialA,winineti.h,wininet
InternetDialW,InternetDialW,winineti.h,wininet
InternetEnumPerSiteCookieDecisionA,InternetEnumPerSiteCookieDecisionA,winineti.h,wininet
InternetEnumPerSiteCookieDecisionW,InternetEnumPerSiteCookieDecisionW,winineti.h,wininet
InternetGetConnectedState,InternetGetConnectedState,winineti.h,wininet
InternetGetConnectedStateEx,InternetGetConnectedStateEx,winineti.h,wininet
InternetGetConnectedStateExA,InternetGetConnectedStateExA,winineti.h,wininet
InternetGetConnectedStateExW,InternetGetConnectedStateExW,winineti.h,wininet
InternetGoOnline,InternetGoOnline,winineti.h,wininet
InternetGoOnlineA,InternetGoOnlineA,winineti.h,wininet
InternetGoOnlineW,InternetGoOnlineW,winineti.h,wininet
InternetHangUp,InternetHangUp,winineti.h,wininet
InternetInitializeAutoProxyDll,InternetInitializeAutoProxyDll,winineti.h,wininet
InternetSetDialState,InternetSetDialState,winineti.h,wininet
InternetSetDialStateA,InternetSetDialStateA,winineti.h,wininet
InternetSetDialStateW,InternetSetDialStateW,winineti.h,wininet
PrivacyGetZonePreferenceW,PrivacyGetZonePreferenceW,winineti.h,wininet
PrivacySetZonePreferenceW,PrivacySetZonePreferenceW,winineti.h,wininet
_INTERNET_CACHE_CONFIG_INFOA,INTERNET_CACHE_CONFIG_INFOA,winineti.h,wininet
_INTERNET_CACHE_CONFIG_INFOW,INTERNET_CACHE_CONFIG_INFOW,winineti.h,wininet
LOCATION_REPORT_STATUS,LOCATION_REPORT_STATUS,locationapi.h,winlocation
ICivicAddressReport,ICivicAddressReport,locationapi.h,winlocation
IDefaultLocation,IDefaultLocation,locationapi.h,winlocation
ILatLongReport,ILatLongReport,locationapi.h,winlocation
ILocation,ILocation,locationapi.h,winlocation
ILocationEvents,ILocationEvents,locationapi.h,winlocation
ILocationPower,ILocationPower,locationapi.h,winlocation
ILocationReport,ILocationReport,locationapi.h,winlocation
WinMain,WinMain,winbase.h,winmsg
GET_X_LPARAM,GET_X_LPARAM,windowsx.h,winmsg
GET_Y_LPARAM,GET_Y_LPARAM,windowsx.h,winmsg
,HOOKPROC,winuser.h,winmsg
,PROPENUMPROCA,winuser.h,winmsg
,PROPENUMPROCEXA,winuser.h,winmsg
,PROPENUMPROCEXW,winuser.h,winmsg
,PROPENUMPROCW,winuser.h,winmsg
,SENDASYNCPROC,winuser.h,winmsg
,TIMERPROC,winuser.h,winmsg
AdjustWindowRect,AdjustWindowRect,winuser.h,winmsg
AdjustWindowRectEx,AdjustWindowRectEx,winuser.h,winmsg
AllowSetForegroundWindow,AllowSetForegroundWindow,winuser.h,winmsg
AnimateWindow,AnimateWindow,winuser.h,winmsg
AnyPopup,AnyPopup,winuser.h,winmsg
ArrangeIconicWindows,ArrangeIconicWindows,winuser.h,winmsg
BeginDeferWindowPos,BeginDeferWindowPos,winuser.h,winmsg
BringWindowToTop,BringWindowToTop,winuser.h,winmsg
BroadcastSystemMessage,BroadcastSystemMessage,winuser.h,winmsg
BroadcastSystemMessageExA,BroadcastSystemMessageExA,winuser.h,winmsg
BroadcastSystemMessageExW,BroadcastSystemMessageExW,winuser.h,winmsg
BroadcastSystemMessageW,BroadcastSystemMessageW,winuser.h,winmsg
CalculatePopupWindowPosition,CalculatePopupWindowPosition,winuser.h,winmsg
CallMsgFilterA,CallMsgFilterA,winuser.h,winmsg
CallMsgFilterW,CallMsgFilterW,winuser.h,winmsg
CallNextHookEx,CallNextHookEx,winuser.h,winmsg
CallWindowProcA,CallWindowProcA,winuser.h,winmsg
CallWindowProcW,CallWindowProcW,winuser.h,winmsg
CascadeWindows,CascadeWindows,winuser.h,winmsg
ChangeWindowMessageFilter,ChangeWindowMessageFilter,winuser.h,winmsg
ChangeWindowMessageFilterEx,ChangeWindowMessageFilterEx,winuser.h,winmsg
ChildWindowFromPoint,ChildWindowFromPoint,winuser.h,winmsg
ChildWindowFromPointEx,ChildWindowFromPointEx,winuser.h,winmsg
CloseWindow,CloseWindow,winuser.h,winmsg
CreateMDIWindowA,CreateMDIWindowA,winuser.h,winmsg
CreateMDIWindowW,CreateMDIWindowW,winuser.h,winmsg
CreateWindowA,CreateWindowA,winuser.h,winmsg
CreateWindowExA,CreateWindowExA,winuser.h,winmsg
CreateWindowExW,CreateWindowExW,winuser.h,winmsg
CreateWindowW,CreateWindowW,winuser.h,winmsg
DeferWindowPos,DeferWindowPos,winuser.h,winmsg
DefFrameProcA,DefFrameProcA,winuser.h,winmsg
DefFrameProcW,DefFrameProcW,winuser.h,winmsg
DefMDIChildProcA,DefMDIChildProcA,winuser.h,winmsg
DefMDIChildProcW,DefMDIChildProcW,winuser.h,winmsg
DefWindowProcA,DefWindowProcA,winuser.h,winmsg
DefWindowProcW,DefWindowProcW,winuser.h,winmsg
DeregisterShellHookWindow,DeregisterShellHookWindow,winuser.h,winmsg
DestroyWindow,DestroyWindow,winuser.h,winmsg
DispatchMessage,DispatchMessage,winuser.h,winmsg
DispatchMessageA,DispatchMessageA,winuser.h,winmsg
DispatchMessageW,DispatchMessageW,winuser.h,winmsg
EndDeferWindowPos,EndDeferWindowPos,winuser.h,winmsg
EndTask,EndTask,winuser.h,winmsg
EnumChildWindows,EnumChildWindows,winuser.h,winmsg
EnumPropsA,EnumPropsA,winuser.h,winmsg
EnumPropsExA,EnumPropsExA,winuser.h,winmsg
EnumPropsExW,EnumPropsExW,winuser.h,winmsg
EnumPropsW,EnumPropsW,winuser.h,winmsg
EnumThreadWindows,EnumThreadWindows,winuser.h,winmsg
EnumWindows,EnumWindows,winuser.h,winmsg
FindWindowA,FindWindowA,winuser.h,winmsg
FindWindowExA,FindWindowExA,winuser.h,winmsg
FindWindowExW,FindWindowExW,winuser.h,winmsg
FindWindowW,FindWindowW,winuser.h,winmsg
GetAltTabInfoA,GetAltTabInfoA,winuser.h,winmsg
GetAltTabInfoW,GetAltTabInfoW,winuser.h,winmsg
GetAncestor,GetAncestor,winuser.h,winmsg
GetClassInfoA,GetClassInfoA,winuser.h,winmsg
GetClassInfoExA,GetClassInfoExA,winuser.h,winmsg
GetClassInfoExW,GetClassInfoExW,winuser.h,winmsg
GetClassInfoW,GetClassInfoW,winuser.h,winmsg
GetClassLongA,GetClassLongA,winuser.h,winmsg
GetClassLongPtrA,GetClassLongPtrA,winuser.h,winmsg
GetClassLongPtrW,GetClassLongPtrW,winuser.h,winmsg
GetClassLongW,GetClassLongW,winuser.h,winmsg
GetClassName,GetClassName,winuser.h,winmsg
GetClassNameA,GetClassNameA,winuser.h,winmsg
GetClassNameW,GetClassNameW,winuser.h,winmsg
GetClassWord,GetClassWord,winuser.h,winmsg
GetClientRect,GetClientRect,winuser.h,winmsg
GetDesktopWindow,GetDesktopWindow,winuser.h,winmsg
GetForegroundWindow,GetForegroundWindow,winuser.h,winmsg
GetGUIThreadInfo,GetGUIThreadInfo,winuser.h,winmsg
GetInputState,GetInputState,winuser.h,winmsg
GetLastActivePopup,GetLastActivePopup,winuser.h,winmsg
GetLayeredWindowAttributes,GetLayeredWindowAttributes,winuser.h,winmsg
GetMessage,GetMessage,winuser.h,winmsg
GetMessageA,GetMessageA,winuser.h,winmsg
GetMessageExtraInfo,GetMessageExtraInfo,winuser.h,winmsg
GetMessagePos,GetMessagePos,winuser.h,winmsg
GetMessageTime,GetMessageTime,winuser.h,winmsg
GetMessageW,GetMessageW,winuser.h,winmsg
GetNextWindow,GetNextWindow,winuser.h,winmsg
GetParent,GetParent,winuser.h,winmsg
GetProcessDefaultLayout,GetProcessDefaultLayout,winuser.h,winmsg
GetPropA,GetPropA,winuser.h,winmsg
GetPropW,GetPropW,winuser.h,winmsg
GetQueueStatus,GetQueueStatus,winuser.h,winmsg
GetShellWindow,GetShellWindow,winuser.h,winmsg
GetSysColor,GetSysColor,winuser.h,winmsg
GetSystemMetrics,GetSystemMetrics,winuser.h,winmsg
GetTitleBarInfo,GetTitleBarInfo,winuser.h,winmsg
GetTopWindow,GetTopWindow,winuser.h,winmsg
GetWindow,GetWindow,winuser.h,winmsg
GetWindowDisplayAffinity,GetWindowDisplayAffinity,winuser.h,winmsg
GetWindowInfo,GetWindowInfo,winuser.h,winmsg
GetWindowLongA,GetWindowLongA,winuser.h,winmsg
GetWindowLongPtrA,GetWindowLongPtrA,winuser.h,winmsg
GetWindowLongPtrW,GetWindowLongPtrW,winuser.h,winmsg
GetWindowLongW,GetWindowLongW,winuser.h,winmsg
GetWindowModuleFileNameA,GetWindowModuleFileNameA,winuser.h,winmsg
GetWindowModuleFileNameW,GetWindowModuleFileNameW,winuser.h,winmsg
GetWindowPlacement,GetWindowPlacement,winuser.h,winmsg
GetWindowRect,GetWindowRect,winuser.h,winmsg
GetWindowTextA,GetWindowTextA,winuser.h,winmsg
GetWindowTextLengthA,GetWindowTextLengthA,winuser.h,winmsg
GetWindowTextLengthW,GetWindowTextLengthW,winuser.h,winmsg
GetWindowTextW,GetWindowTextW,winuser.h,winmsg
GetWindowThreadProcessId,GetWindowThreadProcessId,winuser.h,winmsg
InSendMessage,InSendMessage,winuser.h,winmsg
InSendMessageEx,InSendMessageEx,winuser.h,winmsg
InternalGetWindowText,InternalGetWindowText,winuser.h,winmsg
IsChild,IsChild,winuser.h,winmsg
IsGUIThread,IsGUIThread,winuser.h,winmsg
IsHungAppWindow,IsHungAppWindow,winuser.h,winmsg
IsIconic,IsIconic,winuser.h,winmsg
IsProcessDPIAware,IsProcessDPIAware,winuser.h,winmsg
IsWindow,IsWindow,winuser.h,winmsg
